ID,name,population,latitude,longitude
10023,Lubraniec,3068,52.5430830,18.8315832
10024,Brok,1955,52.6989287,21.8601815
10025,Baborów,2954,50.1563566,17.9859393
10026,Kołaczyce,1420,49.8076605,21.4340516
10027,Hanuszów,150,50.5158507,17.3551634
10028,Pakosławice,500,50.5454523,17.3618971
10029,Kolnica,1000,50.7512321,17.3416082
10030,Bierzów,195,50.8203617,17.3441380
10031,Godzikowice,804,50.9100256,17.3114822
10032,Przełęk,530,50.4110836,17.3332867
10033,Podkamień,100,50.4335639,17.3409992
10034,Skarbimierz-Osiedle,1845,50.8466951,17.4192753
10035,Ornontowice,5291,50.1855079,18.7598719
10036,Bielawa,31023,50.6841718,16.6118259
10037,Filipów,2113,54.1796287,22.6215914
10038,Tułowice,4290,50.5954195,17.6533063
10039,Grodziec,210,50.6338563,17.6844647
10040,Grodziec Drugi,142,50.6241310,17.6854429
10041,Lipno,213,50.6114316,17.6140127
10042,Gracze,1532,50.6964873,17.5522369
10043,Szydłowiec Śląski,127,50.6770711,17.6059279
10044,Magnuszowice,334,50.6953052,17.5983526
10045,Budzów,1100,50.5821639,16.6940219
10046,Kobylarnia,28,52.6431541,16.0320462
10047,Gulcz,600,52.8782315,16.3750167
10048,Goraj,322,52.8658654,16.4969048
10049,Rosko,1271,52.8733838,16.3176484
10050,Wrzeszczyna,569,52.8762071,16.2377648
10051,Miały,869,52.8077244,16.1738802
10052,Połajewo,2237,52.7996544,16.7341614
10053,Jedlicze,5770,49.7141480,21.6421513
10054,Bajdy,632,49.7628085,21.6704660
10055,Trzcinica,2339,49.7419787,21.4191352
10056,Moderówka,1265,49.7553076,21.6223185
10057,Przybówka,838,49.7924272,21.6490210
10058,Juncewo,397,52.8340794,17.5279152
10059,Iwonicz-Zdrój,1842,49.5696688,21.7932328
10060,Kobylin,3236,51.7163621,17.2247584
10061,Krzewina,220,51.0192061,14.9517323
10062,Wolica,364,50.6289630,20.3631665
10063,Borowe,450,51.4839683,15.1270358
10064,Sady,241,50.6296603,17.6539835
10065,Huta-Złomy,155,50.2942033,23.3555968
10066,Leśnica,2672,50.4285562,18.1849929
10067,Podlesie,282,50.5099751,22.6985580
10068,Krośniewice,4460,52.2560639,19.1689326
10069,Oś,62,50.8879546,18.1653667
10070,Dębiniec,373,50.8769962,18.0824459
10071,Czchów,2375,49.8339446,20.6731487
10072,Rybarzowice,3448,49.7300309,19.0958566
10073,Jełowa,2000,50.7998026,18.0728772
10074,Pasierbiec,532,49.7595598,20.3786116
10075,Radomierowice,224,50.9311328,18.0315325
10076,Młodnik,85,50.9215725,18.0368501
10077,Łyski,366,53.1513100,23.0358500
10078,Dasze,241,52.5513514,23.2476739
10079,Klejniki,490,52.8408675,23.4008930
10080,Kuraszewo,470,52.8135114,23.4759061
10081,Kojły,200,52.7831348,23.4862567
10082,Rzepiska,84,52.8323072,23.5610878
10083,Gruzka,53,52.5622175,23.2033333
10084,Kuraszewo,55,52.5879288,23.4304145
10085,Dubicze Cerkiewne,270,52.6503259,23.4391410
10086,Istok,130,52.6649799,23.4824383
10087,Leniewo,83,52.8074929,23.4238383
10088,Stary Cydzyn,150,53.2432088,22.1206878
10089,Czerewki,119,52.9139440,23.1461100
10090,Osowicze,200,53.1813746,23.1222461
10091,Bystre,103,52.5994825,23.1166186
10092,Kamieńczyk,630,52.6031800,21.5414900
10093,Radźki,25,52.8377500,23.4472700
10094,Istok,30,52.8475195,23.4406236
10095,Kapice-Lipniki,90,53.1432800,22.6957300
10096,Kapice Stare,140,53.1399400,22.6930900
10097,Lidzbark,9351,53.2628043,19.8231836
10098,Runowo,130,54.4720344,17.5558555
10099,Łyśniewo Sierakowickie,542,54.3556300,17.8392200
10100,Baczyna,900,52.7551000,15.1168000
10101,Błonie,79,52.2014425,15.3382434
10102,Brzozowa,120,52.5944553,15.1460675
10103,Chwalęcice,500,52.7685800,15.2083800
10104,Czerwieńsk,4110,52.0130585,15.4211463
10105,Dobrojewo,117,52.6844200,15.4601200
10106,Gronów,451,51.9885765,15.2262108
10107,Karkoszów,113,52.5686902,14.9829004
10108,Kępsko,132,52.1427400,15.5652200
10109,Kłodawa,2500,52.7891800,15.2134000
10110,Kołczyn,368,52.6115331,15.1199264
10111,Krobielewko,160,52.6387900,15.7268900
10112,Krasnołęg,95,52.5917502,15.0566428
10113,Kupienino,266,52.2594266,15.6098169
10114,Łagów,426,51.9867298,15.2676993
10115,Lubniewice,2058,52.5119594,15.2441003
10116,Ługi Górzyckie,209,52.5399350,14.6356300
10117,Malta,181,52.6105611,15.0033862
10118,Maszków,86,52.5683941,15.1279134
10119,Mszaniec,22,52.8485413,15.2133531
10120,Mironice,80,52.7997800,15.1848900
10121,Murzynowo,1000,52.6424200,15.4507600
10122,Muszkowo,274,52.5377038,14.9805030
10123,Opalewo,165,52.2148400,15.7023400
10124,Osiecko,420,52.5174571,15.2992273
10125,Przyborów,193,52.5759700,14.7897400
10126,Rozłogi,242,52.2450900,15.4910586
10127,Rudnica,375,52.6096638,15.1896421
10128,Studzionka,137,52.6314215,15.0407223
10129,Świerkocin,300,52.6532569,14.9985738
10130,Trzebiszewo,640,52.6314200,15.3979000
10131,Wiejce,77,52.6458722,15.7566900
10132,Wilenko,119,52.2935500,15.6755600
10133,Wojcieszyce,920,52.7936328,15.2719213
10134,Zemsko,420,52.5362300,15.4611500
10135,Zagaje,83,52.3265543,15.4025273
10136,Buczyna,284,52.3354608,15.4018680
10137,Skrzynica,50,52.6310600,15.6817700
10138,Rokitno,470,52.5495800,15.6394200
10139,Różanki,1200,52.7950800,15.3237300
10140,Dunino,120,51.1563830,16.0864916
10141,Lipno,175,51.9130158,15.2739186
10142,Grabowiec,245,51.8946028,15.2765718
10143,Sława,4318,51.8807001,16.0702499
10144,Chełmek,9150,50.1003348,19.2542585
10145,Gorzów,2400,50.0799574,19.2325957
10146,Targanice,3912,49.8130305,19.3292259
10147,Kurów,638,49.7221415,19.4392062
10148,Hucisko,297,49.6909163,19.3961889
10149,Łaziska Górne,21941,50.1500892,18.8390661
10150,Wilamowice,3011,49.9167395,19.1524707
10151,Przyszowice,3203,50.2493978,18.7420471
10152,Orzesze,21388,50.1438909,18.7755707
10153,Kozy,12744,49.8462862,19.1451750
10154,Bystra,3887,49.7604679,19.0600025
10155,Meszna,1831,49.7463661,19.0631085
10156,Łodygowice,6925,49.7304647,19.1403324
10157,Buczkowice,4102,49.7285279,19.0691480
10158,Zarzecze,1319,49.7191945,19.1753732
10159,Pietrzykowice,4339,49.6993670,19.1608196
10160,Laliki,1025,49.5318000,19.0138700
10161,Pogrzebień,1215,50.0666306,18.2979033
10162,Jankowice,4037,50.0464176,18.5574913
10163,Jaworze,6723,49.7924800,18.9403400
10164,Jastrzębie,148,50.1721683,18.0991966
10165,Maków,649,50.1100214,18.0779651
10166,Gródczanki,185,50.0674452,18.0526949
10167,Bierna,933,49.7277300,19.1707800
10168,Godziszka,2207,49.7128557,19.0753562
10169,Kalna,775,49.7087333,19.1043148
10170,Twardorzeczka,1204,49.6604208,19.1072760
10171,Sól,1334,49.4878911,19.0282671
10172,Racławice Śląskie,1600,50.3109023,17.7724454
10173,Pawłowiczki,1300,50.2437125,18.0475795
10174,Branice,2300,50.0506887,17.7940229
10175,Tomice,114,50.3181312,17.8484406
10176,Milice,115,50.2555700,17.9320537
10177,Głubczyce-Sady,550,50.2285370,17.8221795
10178,Dzierżysław,615,50.0478962,17.9684838
10179,Pilszcz,755,49.9979578,17.9195763
10180,Ciermięcice,87,50.1107018,17.7182050
10181,Krzyżkowice,221,50.2943131,17.6732775
10182,Ostrożnica,1000,50.2445477,18.0845292
10183,Przedborowice,95,50.2617617,18.0847001
10184,Ligota Wielka,90,50.2768302,18.0285131
10185,Urbanowice,660,50.2989942,18.0310937
10186,Dolędzin,15,50.1727989,18.1352542
10187,Czerwionka-Leszczyny,28301,50.1449958,18.6531994
10188,Wojnowice,522,50.1140029,17.8802470
10189,Masłów Pierwszy,1762,50.9031900,20.7280294
10190,Nowiny,2492,50.8244400,20.5316500
10191,Wiśniowa,132,50.7979119,21.0920744
10192,Jagielnica,110,50.6435686,17.2267351
10193,Chwalisław,242,50.4232907,16.8245264
10194,Goświnowice,1346,50.4877778,17.2522222
10195,Skorochów,115,50.4743635,17.2882153
10196,Piątkowice,370,50.5130470,17.4593718
10197,Wielkie Łąki,120,50.4949034,17.5729035
10198,Jędrzychów,1024,50.4884435,17.3040059
10199,Kuropas,171,50.4851866,17.5554572
10200,Stara Jamka,231,50.4800150,17.6504136
10201,Konradowa,260,50.4765354,17.3635225
10202,Głębinów,150,50.4643028,17.2712146
10203,Jarnołtów,500,50.3657041,17.2309449
10204,Rogi,189,50.6613522,17.5270091
10205,Krasna Góra,302,50.6319125,17.4869914
10206,Brzeziny,340,50.6053000,17.4365100
10207,Jakubowice,152,50.5982372,17.5532223
10208,Biechów,393,50.5560261,17.2594513
10209,Lipniki,650,50.5417442,17.0923535
10210,Korzękwice,180,50.5319444,17.3011111
10211,Janowa,180,50.5189032,17.1231258
10212,Goraszowice,90,50.5184684,17.2372995
10213,Siedlec,100,50.5185038,17.1959060
10214,Lasowice,170,50.5122616,17.1021974
10215,Niesiebędowice,136,50.5100175,17.5670009
10216,Radzikowice,391,50.5111139,17.2775943
10217,Maciejowice,750,50.5017252,17.1397791
10218,Grądy,160,50.4990550,17.2185960
10219,Lubiatów,280,50.4980758,17.0736293
10220,Ligota Wielka,340,50.4864348,17.1113183
10221,Suszkowice,180,50.4793820,17.2336503
10222,Gościce,460,50.4323870,16.9798129
10223,Wierzbno,366,50.4307588,17.1974051
10224,Ujeździec,443,50.4325569,17.0487551
10225,Broniszowice,110,50.4263311,17.1795075
10226,Lisie Kąty,83,50.4253793,17.0119704
10227,Ratnowice,230,50.4225311,17.1285496
10228,Buków,490,50.4200972,17.2254994
10229,Morów,338,50.4173176,17.2947474
10230,Kałków,620,50.4057390,17.1871754
10231,Jodłów,214,50.4001098,17.2313336
10232,Łąka,407,50.3915565,17.2125914
10233,Nadziejów,280,50.3887611,17.2581979
10234,Kijów,290,50.3723620,17.2553578
10235,Burgrabice,750,50.3545193,17.2788683
10236,Lasocice,473,50.5355126,17.4618158
10237,Mańkowice,700,50.4950746,17.4768342
10238,Domaszkowice,642,50.4508838,17.4388182
10239,Lubrza,988,50.3352568,17.6280342
10240,Łąka Prudnicka,1270,50.3112200,17.5284100
10241,Moszczanka,1116,50.2969659,17.4867041
10242,Konradów,992,50.2948404,17.4013823
10243,Pokrzywna,210,50.2852420,17.4761765
10244,Dębowiec,40,50.2841712,17.5351057
10245,Prężynka,320,50.3563320,17.6142147
10246,Charbielin,860,50.3328641,17.4303100
10247,Podlesie,310,50.2828010,17.3487033
10248,Gryżów,323,50.4050664,17.5010814
10249,Jegielnica,184,50.4407577,17.5376612
10250,Przydroże Małe,344,50.4429335,17.5715989
10251,Przydroże Wielkie,149,50.4570244,17.5673713
10252,Rączka,121,50.4768782,17.5901645
10253,Pleśnica,71,50.4332530,17.6004927
10254,Myszowice,147,50.4959960,17.5388260
10255,Kuźnica Ligocka,397,50.5114321,17.6630906
10256,Piechocice,146,50.4627561,17.6618339
10257,Puszyna,365,50.4598318,17.6234597
10258,Podtynie,140,50.4852732,16.6787078
10259,Młynów,141,50.4825570,16.6671680
10260,Ławica,336,50.4773233,16.6676586
10261,Jasiona,256,50.3136923,17.6161387
10262,Dytmarów,559,50.3128915,17.6616182
10263,Czyżowice,300,50.3642864,17.5843595
10264,Kiełpin,39,53.8814397,17.3211032
10265,Łazy,85,54.3072760,16.1970242
10266,Romanówka,226,51.3271400,19.6537900
10267,Trzcianka,138,51.9350900,19.8556700
10268,Bryszki,210,51.2740700,19.6660200
10269,Mierzyn,612,51.2560713,19.6759098
10270,Grybów,6066,49.6250919,20.9446455
10271,Jawornik,3070,49.8550051,19.9002228
10272,Tarnawa Dolna,1500,49.7795297,19.5767723
10273,Kasinka Mała,3388,49.7024609,20.0370039
10274,Białka,2500,49.6920418,19.6712624
10275,Skawica,2600,49.6793583,19.6305051
10276,Paszyn,2070,49.6250148,20.7818038
10277,Lubomierz,2146,49.6135800,20.1876502
10278,Łabowa,1100,49.5275011,20.8553116
10279,Łękawica,1390,49.8405184,19.5812222
10280,Budzów,8929,49.7741000,19.6674400
10281,Maciejowa,491,49.5335476,20.8258792
10282,Kiczory,700,49.5311274,19.5909834
10283,Brzezna,2380,49.6013700,20.6175400
10284,Piwniczna-Zdrój,5936,49.4406462,20.7142303
10285,Barkweda,532,53.8652740,20.3778578
10286,Falknowo,100,53.6807000,19.4344300
10287,Głobica,50,54.2977233,19.0848013
10288,Kamienica,131,54.0489600,19.0702100
10289,Morąg,15458,53.9119982,19.9279895
10290,Podągi,314,54.0816275,20.0378147
10291,Rakowice,94,53.7085900,19.0050600
10292,Wiśniewo,130,53.5599184,19.8645912
10293,Wojkowice,9311,50.3652915,19.0366218
10294,Komorniki,1000,51.1511020,18.4618071
10295,Wierzbica Górna,1141,51.0311024,17.9823500
10296,Biskupice,660,51.0815282,18.1913612
10297,Nowy Browiniec,431,50.3432808,17.7400924
10298,Głuszyna,871,51.1615477,17.8209992
10299,Grabice,86,50.9075709,17.9825504
10300,Lubienia,408,50.8427366,17.7747952
10301,Biadacz,671,50.7393909,17.9617396
10302,Michałówek,142,50.6432211,17.6683725
10303,Domecko,1400,50.6177412,17.8615379
10304,Steblów,1100,50.4570382,17.9328222
10305,Pisarzowice,320,50.4180924,17.8572499
10306,Dębina,91,50.4330471,17.7426388
10307,Przechód,752,50.5351660,17.6687106
10308,Borek,223,50.5193909,17.6722171
10309,Woźniki,4395,50.5870812,19.0595251
10310,Brzeźnica,242,50.4456816,17.6943827
10311,Dobra,750,50.4506800,17.8984653
10312,Racławiczki,900,50.4698182,17.7941309
10313,Jaśkowice,260,50.5722797,17.8239789
10314,Kromołów,469,50.4007366,17.9728343
10315,Prószków,2684,50.5786696,17.8699852
10316,Chróścice,3000,50.7838780,17.8153199
10317,Kruszewo,889,52.9731949,16.6605202
10318,Hanki,334,53.3205495,16.1490429
10319,Janowiec Wielkopolski,4002,52.7567264,17.4887698
10320,Chełmno,420,52.4970700,16.3218000
10321,Gałowo,1130,52.5981475,16.5645678
10322,Jastrowo,300,52.5953700,16.5300900
10323,Łężce,290,52.5963057,16.1794969
10324,Lipnica,629,52.5706500,16.4703300
10325,Piaskowo,110,52.5846200,16.6027311
10326,Popówko,461,52.6303900,16.6712200
10327,Wierzyce,400,52.4547296,17.3870102
10328,Brodziszewo,424,52.5691800,16.5188600
10329,Rudki,300,52.6062500,16.4769600
10330,Białokosz,174,52.5755500,16.2357300
10331,Chalin,24,52.6016800,16.0406800
10332,Dziećmiarki,162,52.5792195,17.4093694
10333,Gogolice,10,52.7605700,16.1287565
10334,Kurnatowice,341,52.5865830,16.0666505
10335,Mutowo,515,52.6343800,16.5951099
10336,Niemieczkowo,68,52.6500000,16.6997800
10337,Nosalewo,63,52.6362930,16.3357918
10338,Pianowo,234,52.1004622,16.6763611
10339,Skrzydlewo,105,52.5560600,15.9256700
10340,Zajączkowo,273,52.5785525,16.3455159
10341,Zapust,130,52.6102104,16.4451943
10342,Pruchnowo,100,52.6033939,17.4525616
10343,Rymanów,3769,49.5761310,21.8676433
10344,Bircza,1045,49.6912220,22.4804308
10345,Posada Górna,1600,49.5579200,21.8556300
10346,Czaszyn,1582,49.4494102,22.2170959
10347,Rzepedź,1239,49.3849660,22.1118034
10348,Dubiecko,871,49.8253187,22.3916222
10349,Stara Bircza,549,49.6915500,22.4586000
10350,Pisarowce,808,49.5583000,22.1020178
10351,Jaśliska,480,49.4416532,21.8023473
10352,Posada Jaśliska,850,49.4399200,21.8175200
10353,Kulaszne,191,49.4122137,22.1551280
10354,Mchawa,512,49.3539916,22.2750288
10355,Polana,392,49.3038444,22.5733345
10356,Lutowiska,750,49.2506891,22.6954882
10357,Dołżyca,76,49.2229939,22.3503672
10358,Cisna,457,49.2131799,22.3283323
10359,Przysłup,97,49.1879104,22.3815263
10360,Darowice,221,49.7111881,22.7783939
10361,Kupiatycze,411,49.7045764,22.7919276
10362,Młodowice,510,49.6844411,22.7706950
10363,Daszówka,43,49.3727349,22.5682653
10364,Kalnica,116,49.3618600,22.2027462
10365,Czarna Dolna,363,49.3316115,22.6329893
10366,Chmiel,157,49.2210105,22.6023150
10367,Dwernik,160,49.2064638,22.6254389
10368,Liszna,164,49.1955617,22.3083554
10369,Tarnawa Niżna,40,49.1258011,22.7941002
10370,Żuków,277,50.2767860,23.1497461
10371,Łączki Jagiellońskie,333,49.7885600,21.6916900
10372,Cisowiec,64,49.3704928,22.2518828
10373,Kotów,119,49.7301308,22.4047144
10374,Roztoka,67,49.6041290,22.4604422
10375,Aksmanice,282,49.6758800,22.7398100
10376,Kłokowice,194,49.6780824,22.7599138
10377,Koniuszki,72,49.7144167,22.7807145
10378,Rybotycze,396,49.6556185,22.6448956
10379,Sólca,65,49.6608800,22.7381800
10380,Gać,1550,50.0275021,22.3613241
10381,Niebieszczany,2199,49.5071046,22.1545726
10382,Prusiek,822,49.5224061,22.1304359
10383,Sanoczek,778,49.5527580,22.1443220
10384,Zabłotce,416,49.5752906,22.1558655
10385,Nowotaniec,423,49.5088885,22.0301733
10386,Pobiedno,573,49.5269384,22.1042675
10387,Wolica,306,49.5098446,22.0872724
10388,Łodzinka Górna,130,49.6735055,22.5298658
10389,Głuszyna,350,51.5488640,20.6550245
10390,Łochów,6842,52.5304200,21.6852800
10391,Wiercień Duży,173,52.4988358,22.8760552
10392,Stawiszcze,273,52.5029355,23.3631704
10393,Kuzawa,290,52.5297500,23.3619500
10394,Truszki-Patory,105,53.5150661,22.0627393
10395,Ruciane-Nida,4604,53.6504200,21.5598200
10396,Nowe Gizewo,1061,53.5451135,21.0208378
10397,Romany,525,53.6020201,20.9981800
10398,Szeszki,60,54.1748100,22.3402700
10399,Kiermuszyny Małe,0,54.2973700,22.0672400
10400,Buniewice,128,53.9731200,14.7223700
10401,Ciećmierz,101,53.9917171,15.0342325
10402,Czernice,44,53.2069475,14.9521170
10403,Giżyn,175,53.2356219,14.8402283
10404,Granica,51,53.5004060,15.5946010
10405,Grzybowo,1347,54.1601032,15.4908301
10406,Karpin,4,53.6254300,14.4162500
10407,Kusin,63,54.0494660,15.1064490
10408,Młyny,102,53.2003964,14.8578614
10409,Ninikowo,62,54.0579240,15.0257630
10410,Obromino,148,53.1137513,14.9472235
10411,Ogardy,blisko ponad 150 osób,52.9689100,15.5791700
10412,Okunica,266,53.1951747,14.9353182
10413,Turze,289,53.2017026,14.8828022
10414,Wałkno,110,53.4887691,15.1652298
10415,Węgorza,439,53.6597982,14.9774790
10416,Radgoszcz,3700,50.2053664,21.1113059
10417,Lipienki,87,53.5090800,18.4739400
10418,Żychce,205,53.8451500,17.3586600
10419,Żychckie Osady,177,53.8496600,17.3826000
10420,Rowista,31,53.8652400,17.3432900
10421,Niepszczołąg,3,53.8740800,17.4355600
10422,Duża Kępina,23,53.8926600,17.3450500
10423,Borzyszkowy,279,54.0328600,17.3726900
10424,Szarlota,82,54.1002490,17.9529232
10425,Kaliska,2268,53.9051921,18.2184048
10426,Smętowo Graniczne,1874,53.7480892,18.6865833
10427,Gostycyn,1800,53.4888974,17.8095094
10428,Złotniki Kujawskie,2400,52.9016109,18.1415244
10429,Lubicz Dolny,2914,53.0296074,18.7452936
10430,Habdzin,422,52.0954705,21.1522199
10431,Nowa Iwiczna,4872,52.0909183,21.0016185
10432,Mysiadło,4218,52.1016841,21.0182398
10433,Julianów,2142,52.0943372,21.0555000
10434,Stary Kraszew,340,52.4060174,21.2619759
10435,Ostrówek,160,51.9925752,21.2421989
10436,Piotrków Kujawski,4462,52.5505700,18.4987200
10437,Znaniewo,213,52.5170849,18.6676767
10438,Opielanka,24,52.5119344,18.6704744
10439,Tomaszewo,110,52.4988826,18.5170435
10440,Janikowo,9169,52.7531648,18.1141024
10441,Gąsawa,1400,52.7685600,17.7563100
10442,Strzałkowo,5338,52.3110408,17.8148980
10443,Wierzbiczany,500,52.5282667,17.7033167
10444,Mazurowice,366,51.2130969,16.4640871
10445,Rusko,329,51.2004610,16.4809564
10446,Lipnica,200,51.2003928,16.5646535
10447,Chomiąża,443,51.2111583,16.5271204
10448,Zawadka,62,51.1366340,16.4561535
10449,Biskupice Oławskie,340,50.9982274,17.5136959
10450,Jaczkowice,521,50.9156586,17.2749043
10451,Gać,457,50.8878107,17.3633432
10452,Gorzesław,409,51.1657955,17.5445357
10453,Kątna,413,51.1323996,17.2839235
10454,Osiek,616,50.8836127,17.2925559
10455,Drzemlikowice,335,50.8792450,17.2417494
10456,Psary,276,50.8691352,17.3621700
10457,Owczary,499,50.8363548,17.3193682
10458,Kalinowa,144,50.8353065,17.2533381
10459,Janowo,72,50.8016435,17.2312073
10460,Jaworów,235,50.8003684,17.3070941
10461,Strzelniki,450,50.8052262,17.5401491
10462,Błota,423,50.9428813,17.4501867
10463,Myśliborzyce,148,50.9009064,17.4765809
10464,Michałowice,600,50.8901685,17.4822282
10465,Pępice,360,50.8224276,17.4134012
10466,Kopanie,100,50.8221845,17.6145044
10467,Krzyżowice,580,50.8076660,17.4626140
10468,Różyna,305,50.8019303,17.6089564
10469,Obórki,320,50.7927681,17.4284383
10470,Przylesie,800,50.7918473,17.3903932
10471,Bąków,600,50.7726259,17.2879241
10472,Jankowice Wielkie,750,50.7670711,17.4434592
10473,Nowa Wieś Mała,240,50.7572603,17.5761118
10474,Czeska Wieś,440,50.7502947,17.4786409
10475,Michałów,550,50.7436297,17.5133552
10476,Radoszowice,327,50.6925312,17.5117876
10477,Molestowice,108,50.6825254,17.5741162
10478,Góra,125,50.6746751,17.5562205
10479,Rzędziwojowice,239,50.6745618,17.6377283
10480,Jaksonowice,154,51.2497111,17.2451540
10481,Dobroszów Oleśnicki,182,51.2178200,17.2293700
10482,Jemielna,261,51.2146356,17.5695969
10483,Brzezie,316,51.4123369,17.1500171
10484,Piotrkowice,384,51.4117052,16.8354429
10485,Ligotka,86,51.3963120,16.9644790
10486,Kuźniczysko,378,51.3778263,17.1820323
10487,Komorowo,169,51.3698532,17.0885584
10488,Gola,55,51.3533740,16.9343330
10489,Małuszyn,101,51.3352281,17.0450233
10490,Jaszyce,98,51.3305624,17.1031935
10491,Kowale,367,51.2976870,16.9699240
10492,Zajączków,339,51.2325281,16.9436503
